Frame,Time (Seconds),X,Y,Z,X,Y,Z,W
9019,90.19,-1.656306,0.98739,0.579195,-0.628936,-0.166574,-0.68481,0.32822
9020,90.2,-1.651937,0.987109,0.578339,-0.625462,-0.167447,-0.689432,0.324719
9021,90.21,-1.647524,0.986753,0.577454,-0.622285,-0.168457,-0.693076,0.322535
9022,90.22,-1.642648,0.986208,0.576434,-0.621095,-0.169178,-0.691833,0.327088
9023,90.23,-1.638144,0.985788,0.575479,-0.617765,-0.170047,-0.696272,0.323504
9024,90.24,-1.633241,0.985151,0.574439,-0.616194,-0.171661,-0.696034,0.32615
9025,90.25,-1.628584,0.984632,0.573422,-0.613118,-0.172833,-0.699792,0.323274
9026,90.26,-1.623755,0.984042,0.572355,-0.610172,-0.173849,-0.703519,0.3202
9027,90.27,-1.618781,0.983366,0.571246,-0.607843,-0.174997,-0.70553,0.319578
9028,90.28,-1.613682,0.982641,0.570122,-0.605743,-0.176234,-0.70728,0.319017
9029,90.29,-1.608333,0.981772,0.568903,-0.604686,-0.17728,-0.706149,0.322926
9030,90.3,-1.603016,0.980968,0.567676,-0.602926,-0.178654,-0.706827,0.323973
9031,90.31,-1.597687,0.980228,0.566363,-0.600865,-0.1799,-0.708635,0.323163
9032,90.32,-1.59248,0.979515,0.564967,-0.600849,-0.178726,-0.709861,0.321146
9033,90.33,-1.587602,0.978662,0.563638,-0.605799,-0.174161,-0.710003,0.31396
9034,90.34,-1.582344,0.977797,0.562212,-0.606184,-0.173373,-0.711055,0.311264
9035,90.35,-1.575861,0.97706,0.560595,-0.598242,-0.18091,-0.712787,0.318296
9036,90.36,-1.570127,0.976316,0.558899,-0.594095,-0.183317,-0.714928,0.319881
9037,90.37,-1.564483,0.975533,0.557088,-0.592244,-0.183734,-0.717057,0.318305
9038,90.38,-1.55881,0.974902,0.55536,-0.589153,-0.18545,-0.721202,0.313646
9039,90.39,-1.553921,0.974158,0.553827,-0.595277,-0.181218,-0.719429,0.30859
9040,90.4,-1.547258,0.97346,0.551918,-0.587769,-0.186438,-0.723775,0.309708
9041,90.41,-1.540931,0.972531,0.549989,-0.58848,-0.185393,-0.724151,0.308101
9042,90.42,-1.534465,0.97203,0.548101,-0.582335,-0.190246,-0.727423,0.30911
9043,90.43,-1.527925,0.971507,0.546249,-0.577477,-0.194192,-0.730017,0.309653
9044,90.44,-1.521374,0.970902,0.544394,-0.574799,-0.195992,-0.732084,0.308621
9045,90.45,-1.514458,0.970189,0.542308,-0.573505,-0.197236,-0.73151,0.311582
9046,90.46,-1.507729,0.969769,0.540336,-0.570481,-0.199705,-0.734292,0.309006
9047,90.47,-1.500861,0.969487,0.538336,-0.567634,-0.201814,-0.73657,0.307453
9048,90.48,-1.493651,0.969423,0.536249,-0.565713,-0.204408,-0.736667,0.309046
9049,90.49,-1.486527,0.969579,0.534029,-0.563676,-0.206035,-0.738153,0.308139
9050,90.5,-1.47948,0.969849,0.531804,-0.562069,-0.20739,-0.739976,0.305784
9051,90.51,-1.472662,0.970411,0.52955,-0.560034,-0.208978,-0.741233,0.305392
9052,90.52,-1.465872,0.971493,0.527158,-0.558262,-0.208974,-0.742637,0.305228
9053,90.53,-1.459378,0.972456,0.524664,-0.557651,-0.209798,-0.743132,0.304573
9054,90.54,-1.452932,0.973669,0.522107,-0.557511,-0.209999,-0.743406,0.304021
9055,90.55,-1.446576,0.975237,0.519589,-0.555912,-0.20978,-0.744444,0.304561
9056,90.56,-1.440274,0.976539,0.517031,-0.555589,-0.209786,-0.745181,0.303341
9057,90.57,-1.433988,0.97805,0.51451,-0.55369,-0.210161,-0.746202,0.304042
9058,90.58,-1.427589,0.979344,0.512163,-0.551933,-0.211024,-0.747792,0.302732
9059,90.59,-1.421314,0.980546,0.51006,-0.548483,-0.213211,-0.749604,0.302989
9060,90.6,-1.41483,0.981742,0.50795,-0.54654,-0.213866,-0.7518,0.300586
9061,90.61,-1.408514,0.982741,0.506154,-0.543048,-0.215599,-0.754472,0.298977
9062,90.62,-1.402197,0.983586,0.504516,-0.539368,-0.216697,-0.75822,0.295342
9063,90.63,-1.396005,0.984129,0.502952,-0.536363,-0.216777,-0.761897,0.291264
9064,90.64,-1.390168,0.984656,0.5015,-0.53154,-0.218495,-0.765796,0.288587
9065,90.65,-1.384954,0.98496,0.500096,-0.530043,-0.218789,-0.766644,0.288866
9066,90.66,-1.37963,0.985133,0.498662,-0.528098,-0.218927,-0.768436,0.287556
9067,90.67,-1.374399,0.985162,0.497212,-0.52581,-0.21898,-0.770717,0.2856
9068,90.68,-1.369432,0.985227,0.495769,-0.523228,-0.219521,-0.77284,0.284185
9069,90.69,-1.364664,0.985358,0.494349,-0.520838,-0.220389,-0.774579,0.283167
9070,90.7,-1.360032,0.9856,0.492932,-0.518939,-0.221055,-0.775923,0.282455
9071,90.71,-1.355422,0.985866,0.491578,-0.517825,-0.220563,-0.77726,0.281203
9072,90.72,-1.350993,0.986216,0.490386,-0.516588,-0.220643,-0.778442,0.280146
9073,90.73,-1.346671,0.986615,0.489295,-0.515375,-0.221215,-0.779387,0.279299
9074,90.74,-1.34239,0.987054,0.488304,-0.513769,-0.221826,-0.780513,0.278628
9075,90.75,-1.338114,0.987512,0.48746,-0.512462,-0.222507,-0.781519,0.277673
9076,90.76,-1.333944,0.98794,0.486582,-0.510826,-0.223808,-0.782389,0.27719
9077,90.77,-1.329742,0.988374,0.48566,-0.50892,-0.224891,-0.783587,0.276435
9078,90.78,-1.325566,0.988795,0.484751,-0.507272,-0.225802,-0.784765,0.275378
9079,90.79,-1.321489,0.989289,0.483771,-0.50424,-0.228219,-0.78628,0.27463
9080,90.8,-1.317269,0.989754,0.482793,-0.50294,-0.22919,-0.787241,0.27345
9081,90.81,-1.313025,0.990253,0.481854,-0.501794,-0.229966,-0.788134,0.27233
9082,90.82,-1.308668,0.990842,0.480987,-0.502732,-0.229118,-0.78849,0.270275
9083,90.83,-1.304622,0.991261,0.479924,-0.50105,-0.230345,-0.789622,0.26905
9084,90.84,-1.300388,0.991746,0.479064,-0.501233,-0.230186,-0.790105,0.267422
9085,90.85,-1.296324,0.99214,0.478165,-0.499573,-0.231471,-0.791112,0.266439
9086,90.86,-1.292332,0.992422,0.477292,-0.497553,-0.232825,-0.79237,0.265299
9087,90.87,-1.288243,0.992661,0.476612,-0.496671,-0.233523,-0.793069,0.264248
9088,90.88,-1.284163,0.992832,0.475904,-0.494934,-0.234405,-0.794406,0.262706
9089,90.89,-1.279933,0.993015,0.475406,-0.495558,-0.233854,-0.794712,0.261088
9090,90.9,-1.275889,0.993027,0.47483,-0.493842,-0.234864,-0.795654,0.260562
9091,90.91,-1.271844,0.993009,0.474211,-0.49217,-0.236023,-0.796674,0.259562
9092,90.92,-1.2677,0.992963,0.473705,-0.491557,-0.236213,-0.797331,0.25853
9093,90.93,-1.263618,0.99288,0.473112,-0.490792,-0.236513,-0.798103,0.257325
9094,90.94,-1.259463,0.992719,0.472594,-0.490541,-0.236338,-0.798582,0.256477
9095,90.95,-1.255297,0.99254,0.471992,-0.490109,-0.236556,-0.799194,0.255193
9096,90.96,-1.251062,0.992313,0.471518,-0.489796,-0.236462,-0.799713,0.254254
9097,90.97,-1.246857,0.992089,0.471008,-0.489207,-0.236436,-0.800444,0.253109
9098,90.98,-1.24261,0.991852,0.470599,-0.488922,-0.236283,-0.800951,0.252198
9099,90.99,-1.238334,0.991582,0.470228,-0.48859,-0.235791,-0.80167,0.251013
9100,91,-1.233839,0.991381,0.469856,-0.490008,-0.236662,-0.80002,0.252689
9101,91.01,-1.229506,0.990954,0.469648,-0.489804,-0.236094,-0.800602,0.251771
9102,91.02,-1.225408,0.990542,0.469349,-0.486571,-0.235394,-0.804171,0.247281
9103,91.03,-1.220852,0.990174,0.469217,-0.48714,-0.235912,-0.803145,0.248993
9104,91.04,-1.216285,0.989704,0.469121,-0.487317,-0.236403,-0.802609,0.24991
9105,91.05,-1.211747,0.989195,0.468931,-0.48614,-0.236764,-0.80338,0.249381
9106,91.06,-1.2071,0.988714,0.468946,-0.48571,-0.236341,-0.803893,0.248967
9107,91.07,-1.202401,0.988137,0.468928,-0.485219,-0.235947,-0.804394,0.248681
9108,91.08,-1.197842,0.987531,0.46886,-0.483011,-0.234658,-0.807235,0.244966
9109,91.09,-1.193035,0.986955,0.468767,-0.481933,-0.233839,-0.808675,0.243114
9110,91.1,-1.187811,0.986327,0.468935,-0.48414,-0.234831,-0.805941,0.246824
9111,91.11,-1.182939,0.985717,0.46889,-0.482238,-0.23367,-0.808122,0.244505
9112,91.12,-1.177659,0.985041,0.468992,-0.483766,-0.234302,-0.806268,0.246993
9113,91.13,-1.172582,0.984459,0.468961,-0.482071,-0.232428,-0.808714,0.244062
9114,91.14,-1.167181,0.983791,0.469099,-0.483659,-0.233096,-0.806734,0.246821
9115,91.15,-1.16202,0.983212,0.469111,-0.482253,-0.231754,-0.808609,0.244689
9116,91.16,-1.156708,0.982611,0.469214,-0.481203,-0.230446,-0.810078,0.243129
9117,91.17,-1.151291,0.981941,0.469418,-0.480625,-0.230732,-0.810046,0.244107
9118,91.18,-1.145755,0.981311,0.469589,-0.480287,-0.230735,-0.810028,0.24483
9119,91.19,-1.140136,0.98069,0.469858,-0.480066,-0.230662,-0.809957,0.245563
9120,91.2,-1.134489,0.980055,0.470172,-0.479829,-0.230859,-0.809774,0.246442
9121,91.21,-1.128803,0.979405,0.470422,-0.478914,-0.230888,-0.810157,0.246939
9122,91.22,-1.123018,0.978762,0.470853,-0.478732,-0.230753,-0.810026,0.247844
9123,91.23,-1.117151,0.97808,0.471173,-0.478581,-0.230255,-0.810092,0.248384
9124,91.24,-1.111216,0.977403,0.471628,-0.478364,-0.230246,-0.809886,0.249481
9125,91.25,-1.105128,0.976716,0.472137,-0.478438,-0.22966,-0.809689,0.250514
9126,91.26,-1.099013,0.975951,0.472589,-0.478125,-0.229779,-0.809322,0.252183
9127,91.27,-1.092735,0.975229,0.473138,-0.478088,-0.229368,-0.809143,0.2532
9128,91.28,-1.086399,0.974519,0.473708,-0.478283,-0.229405,-0.808429,0.255072
9129,91.29,-1.079861,0.974013,0.47433,-0.478483,-0.228913,-0.80821,0.255832
9130,91.3,-1.073283,0.973706,0.475102,-0.478371,-0.229028,-0.807835,0.25712
9131,91.31,-1.066677,0.973694,0.475922,-0.478331,-0.228728,-0.80788,0.257317
9132,91.32,-1.060172,0.974008,0.476941,-0.477744,-0.228609,-0.808427,0.256796
9133,91.33,-1.053839,0.974633,0.478171,-0.476878,-0.228466,-0.809309,0.255754
9134,91.34,-1.047704,0.975497,0.479526,-0.475755,-0.229199,-0.80996,0.255127
9135,91.35,-1.041753,0.976556,0.480984,-0.474183,-0.230506,-0.810499,0.255164
9136,91.36,-1.035922,0.977801,0.482488,-0.472949,-0.231394,-0.810999,0.255061
9137,91.37,-1.03003,0.979071,0.483913,-0.473082,-0.231548,-0.809989,0.257868
9138,91.38,-1.024271,0.980446,0.485426,-0.47235,-0.232749,-0.810067,0.257884
9139,91.39,-1.018526,0.981789,0.486801,-0.472041,-0.23361,-0.809647,0.258991
9140,91.4,-1.01271,0.983044,0.487981,-0.472444,-0.2337,-0.808823,0.260742
9141,91.41,-1.006854,0.984186,0.488998,-0.473506,-0.232941,-0.808109,0.261707
9142,91.42,-1.000986,0.98525,0.489897,-0.475162,-0.232051,-0.806922,0.263153
9143,91.43,-0.995278,0.986042,0.490697,-0.476946,-0.23115,-0.805658,0.264587
9144,91.44,-0.9895,0.986743,0.491522,-0.480524,-0.229116,-0.804021,0.264864
9145,91.45,-0.984088,0.987111,0.492285,-0.482096,-0.228438,-0.80302,0.265627
9146,91.46,-0.978798,0.987244,0.493072,-0.483764,-0.227655,-0.802035,0.266243
9147,91.47,-0.97361,0.987214,0.493928,-0.486009,-0.226187,-0.801001,0.266519
9148,91.48,-0.968585,0.986982,0.4948,-0.487956,-0.225397,-0.799861,0.267054
9149,91.49,-0.963614,0.986573,0.495626,-0.490728,-0.223854,-0.797893,0.269152
9150,91.5,-0.958996,0.98618,0.496626,-0.492154,-0.223186,-0.797643,0.267838
9151,91.51,-0.954438,0.985665,0.497387,-0.493619,-0.221723,-0.796576,0.269528
9152,91.52,-0.950139,0.985334,0.498337,-0.494936,-0.221542,-0.796346,0.267937
9153,91.53,-0.945862,0.985046,0.499041,-0.496343,-0.221372,-0.795327,0.268502
9154,91.54,-0.941678,0.984894,0.499664,-0.49789,-0.220809,-0.794273,0.269219
9155,91.55,-0.937721,0.984923,0.5002,-0.498532,-0.220807,-0.79436,0.267773
9156,91.56,-0.933703,0.985026,0.500623,-0.499553,-0.219608,-0.793765,0.268621
9157,91.57,-0.929655,0.9853,0.501279,-0.501775,-0.220354,-0.791278,0.271193
9158,91.58,-0.9258,0.985743,0.501899,-0.502708,-0.220934,-0.790159,0.272255
9159,91.59,-0.922065,0.986276,0.502472,-0.50257,-0.220229,-0.790197,0.272966
9160,91.6,-0.918383,0.986887,0.503185,-0.502089,-0.220434,-0.790214,0.273638
9161,91.61,-0.91473,0.987509,0.503996,-0.50118,-0.220503,-0.790296,0.275008
9162,91.62,-0.911144,0.988078,0.504902,-0.499937,-0.220773,-0.790782,0.275657
9163,91.63,-0.907569,0.988624,0.50595,-0.49863,-0.220608,-0.791284,0.276713
9164,91.64,-0.903906,0.989146,0.507127,-0.497478,-0.220395,-0.79178,0.277537
9165,91.65,-0.900231,0.98964,0.508475,-0.496,-0.221205,-0.792238,0.278228
9166,91.66,-0.896773,0.989897,0.509674,-0.491987,-0.219056,-0.795448,0.277896
9167,91.67,-0.893181,0.990224,0.511104,-0.489322,-0.218803,-0.797278,0.277555
9168,91.68,-0.889093,0.990732,0.512628,-0.491033,-0.222023,-0.793237,0.283492
9169,91.69,-0.885218,0.991022,0.514176,-0.490429,-0.223333,-0.792224,0.286328
9170,91.7,-0.881878,0.990954,0.515824,-0.48446,-0.21997,-0.798742,0.280932
9171,91.71,-0.877842,0.991263,0.517528,-0.484609,-0.222656,-0.796465,0.284995
9172,91.72,-0.873904,0.991471,0.519234,-0.483734,-0.22496,-0.795327,0.287834
9173,91.73,-0.870579,0.991337,0.52095,-0.476855,-0.222344,-0.802666,0.280892
9174,91.74,-0.866961,0.9913,0.522665,-0.472488,-0.221483,-0.806738,0.277263
9175,91.75,-0.863123,0.991181,0.524299,-0.469962,-0.221794,-0.807951,0.277775
9176,91.76,-0.859303,0.991147,0.525989,-0.467602,-0.222804,-0.809351,0.276871
9177,91.77,-0.855413,0.991012,0.527669,-0.465334,-0.223318,-0.810666,0.276432
9178,91.78,-0.851487,0.990884,0.529287,-0.46312,-0.223798,-0.811814,0.276393
9179,91.79,-0.847395,0.990709,0.530887,-0.459704,-0.2252,-0.813931,0.274725
9180,91.8,-0.843905,0.990683,0.532345,-0.461622,-0.22067,-0.814917,0.272251
9181,91.81,-0.839815,0.990597,0.533897,-0.456951,-0.22307,-0.816721,0.272769
9182,91.82,-0.835796,0.990492,0.535546,-0.452235,-0.225743,-0.819094,0.271311
9183,91.83,-0.831803,0.990316,0.537103,-0.449897,-0.22666,-0.819855,0.272133
9184,91.84,-0.828154,0.990156,0.538613,-0.451371,-0.222756,-0.820741,0.270237
9185,91.85,-0.824302,0.990073,0.540168,-0.448894,-0.221633,-0.823602,0.266559
9186,91.86,-0.820239,0.989869,0.541885,-0.443795,-0.223214,-0.826875,0.263628
9187,91.87,-0.815994,0.989641,0.543529,-0.438775,-0.22805,-0.826735,0.268291
9188,91.88,-0.812272,0.989458,0.545048,-0.437868,-0.225355,-0.828149,0.267686
9189,91.89,-0.808569,0.989392,0.546905,-0.435317,-0.225429,-0.830714,0.263807
9190,91.9,-0.804597,0.989205,0.54874,-0.430681,-0.228025,-0.832831,0.26251
9191,91.91,-0.800551,0.988968,0.550574,-0.427976,-0.229047,-0.833616,0.263551
9192,91.92,-0.796612,0.988807,0.552562,-0.423755,-0.23038,-0.836038,0.261529
9193,91.93,-0.79222,0.988481,0.554706,-0.42104,-0.22889,-0.838183,0.260354
9194,91.94,-0.788278,0.988253,0.556608,-0.415132,-0.233063,-0.840146,0.259811
9195,91.95,-0.784157,0.98794,0.558508,-0.410176,-0.236184,-0.841222,0.261376
9196,91.96,-0.780068,0.987723,0.560661,-0.405958,-0.237186,-0.843698,0.259063
9197,91.97,-0.775772,0.987366,0.562756,-0.401938,-0.238428,-0.845171,0.259392
9198,91.98,-0.771495,0.986988,0.56488,-0.396596,-0.24073,-0.847678,0.257299
9199,91.99,-0.767042,0.986601,0.56695,-0.392338,-0.242651,-0.849131,0.257231
9200,92,-0.762541,0.986186,0.568974,-0.388408,-0.244316,-0.850305,0.257743
9201,92.01,-0.758017,0.985784,0.570958,-0.384268,-0.246174,-0.851719,0.25751
9202,92.02,-0.753288,0.985405,0.573226,-0.381328,-0.244567,-0.854822,0.253092
9203,92.03,-0.748635,0.985042,0.575275,-0.377097,-0.244687,-0.857415,0.250531
9204,92.04,-0.743881,0.984569,0.576896,-0.370406,-0.249651,-0.858441,0.252097
9205,92.05,-0.738801,0.984022,0.579158,-0.364707,-0.250421,-0.861933,0.247688
9206,92.06,-0.733928,0.983498,0.581224,-0.359307,-0.252241,-0.864356,0.245278
9207,92.07,-0.729092,0.982978,0.582808,-0.35648,-0.25479,-0.864149,0.247489
9208,92.08,-0.724254,0.982484,0.584633,-0.352547,-0.256992,-0.865563,0.245899
9209,92.09,-0.719233,0.981958,0.586373,-0.349104,-0.260085,-0.865797,0.246733
9210,92.1,-0.714364,0.981468,0.58824,-0.34566,-0.26249,-0.866552,0.246385
9211,92.11,-0.709202,0.9807,0.590239,-0.342184,-0.264096,-0.867542,0.246038
9212,92.12,-0.703975,0.979968,0.592236,-0.337671,-0.266471,-0.869188,0.243893
9213,92.13,-0.698465,0.979207,0.594244,-0.333402,-0.268167,-0.870526,0.243132
9214,92.14,-0.692782,0.978707,0.596487,-0.329718,-0.267518,-0.873432,0.238405
9215,92.15,-0.687329,0.978012,0.598455,-0.32474,-0.27076,-0.874801,0.236552
9216,92.16,-0.682084,0.977369,0.600338,-0.320162,-0.275864,-0.874469,0.238115
9217,92.17,-0.676067,0.976907,0.602627,-0.315076,-0.27612,-0.877242,0.234375
9218,92.18,-0.67017,0.976585,0.604854,-0.309103,-0.276764,-0.880055,0.230999
9219,92.19,-0.664734,0.976312,0.606589,-0.304816,-0.280583,-0.879923,0.232585
9220,92.2,-0.659537,0.976616,0.608552,-0.300301,-0.282483,-0.881418,0.230489
9221,92.21,-0.654136,0.97727,0.61043,-0.29574,-0.282054,-0.883305,0.229686
9222,92.22,-0.64898,0.978254,0.6122,-0.291905,-0.281911,-0.884761,0.229165
9223,92.23,-0.6443,0.979387,0.613951,-0.288129,-0.283523,-0.885981,0.227233
9224,92.24,-0.639666,0.980632,0.615618,-0.284028,-0.285578,-0.886866,0.226368
9225,92.25,-0.634971,0.981747,0.617292,-0.280356,-0.287587,-0.887165,0.227229
9226,92.26,-0.63055,0.982879,0.619142,-0.275009,-0.290745,-0.888223,0.225606
9227,92.27,-0.626165,0.984118,0.621233,-0.268607,-0.294221,-0.889571,0.223489
9228,92.28,-0.621841,0.985322,0.623326,-0.262091,-0.296748,-0.891166,0.221523
9229,92.29,-0.617498,0.986226,0.625487,-0.256789,-0.299365,-0.891748,0.221867
9230,92.3,-0.613426,0.986974,0.627672,-0.24977,-0.301005,-0.893954,0.218761
9231,92.31,-0.609518,0.987448,0.629727,-0.244277,-0.304817,-0.894565,0.217183
9232,92.32,-0.605565,0.987934,0.631889,-0.237968,-0.306378,-0.89646,0.214158
9233,92.33,-0.601704,0.988221,0.633897,-0.23094,-0.307401,-0.898721,0.210884
9234,92.34,-0.597984,0.988252,0.635676,-0.223776,-0.30959,-0.90044,0.208053
9235,92.35,-0.594348,0.988321,0.637532,-0.21762,-0.310619,-0.902258,0.205156
9236,92.36,-0.590751,0.988206,0.639106,-0.211617,-0.312503,-0.903518,0.203016
9237,92.37,-0.587282,0.988091,0.640697,-0.206045,-0.314452,-0.904603,0.200896
9238,92.38,-0.583973,0.988029,0.642413,-0.201738,-0.316049,-0.905525,0.198591
9239,92.39,-0.580729,0.988061,0.644142,-0.197569,-0.316535,-0.906784,0.196254
9240,92.4,-0.57759,0.988279,0.645699,-0.192363,-0.318077,-0.907832,0.194072
9241,92.41,-0.574688,0.988515,0.647476,-0.187867,-0.320433,-0.908318,0.192322
9242,92.42,-0.572097,0.988554,0.649107,-0.187331,-0.317306,-0.910275,0.188744
9243,92.43,-0.569372,0.98873,0.650869,-0.183987,-0.316337,-0.91185,0.186034
9244,92.44,-0.566381,0.989267,0.65255,-0.176847,-0.318667,-0.913161,0.18252
9245,92.45,-0.564131,0.98945,0.654664,-0.173397,-0.320438,-0.913626,0.18039
9246,92.46,-0.561772,0.989783,0.656765,-0.170625,-0.321768,-0.914214,0.177667
9247,92.47,-0.55938,0.990157,0.65895,-0.166536,-0.322203,-0.915344,0.174917
9248,92.48,-0.556971,0.990492,0.660991,-0.162382,-0.323128,-0.916286,0.172166
9249,92.49,-0.554624,0.990718,0.662952,-0.15424,-0.318901,-0.920186,0.166642
9250,92.5,-0.552135,0.991069,0.665554,-0.153568,-0.321301,-0.919645,0.165636
9251,92.51,-0.549835,0.991449,0.66805,-0.15096,-0.324873,-0.919186,0.1636
9252,92.52,-0.547632,0.991546,0.670159,-0.142631,-0.319837,-0.923368,0.157328
9253,92.53,-0.54562,0.991655,0.672363,-0.13426,-0.31905,-0.925667,0.152718
9254,92.54,-0.543573,0.991875,0.67486,-0.128696,-0.319027,-0.92705,0.149124
9255,92.55,-0.541691,0.992074,0.677562,-0.123186,-0.319158,-0.928361,0.145292
9256,92.56,-0.539925,0.992206,0.680213,-0.117725,-0.319399,-0.929504,0.141943
9257,92.57,-0.538153,0.992323,0.682966,-0.112879,-0.31885,-0.930785,0.138685
9258,92.58,-0.536555,0.992339,0.685657,-0.107125,-0.319877,-0.93154,0.13578
9259,92.59,-0.534815,0.992342,0.688459,-0.104173,-0.319257,-0.932443,0.133313
9260,92.6,-0.533185,0.992287,0.691032,-0.098468,-0.319412,-0.933422,0.130395
9261,92.61,-0.531576,0.992146,0.693586,-0.092865,-0.320073,-0.934154,0.127614
9262,92.62,-0.529855,0.991932,0.69628,-0.087909,-0.319117,-0.935375,0.124542
9263,92.63,-0.528073,0.991738,0.699013,-0.083471,-0.319113,-0.9361,0.122134
9264,92.64,-0.526313,0.991478,0.701708,-0.079299,-0.318627,-0.936957,0.119581
9265,92.65,-0.52458,0.991154,0.704432,-0.074518,-0.318284,-0.937796,0.116962
9266,92.66,-0.522792,0.990824,0.707348,-0.0713,-0.316509,-0.938987,0.114204
9267,92.67,-0.521208,0.990448,0.710106,-0.065518,-0.317156,-0.939488,0.111726
9268,92.68,-0.51964,0.990077,0.71299,-0.060106,-0.316717,-0.940327,0.108916
9269,92.69,-0.518123,0.989702,0.715995,-0.055197,-0.316761,-0.94087,0.106675
9270,92.7,-0.516647,0.9893,0.719063,-0.050896,-0.316805,-0.941335,0.104555
9271,92.71,-0.515166,0.988913,0.722225,-0.046472,-0.316631,-0.941879,0.10222
9272,92.72,-0.513676,0.988553,0.725484,-0.042582,-0.316712,-0.942246,0.100266
9273,92.73,-0.512181,0.988158,0.728817,-0.038441,-0.316634,-0.942663,0.098243
9274,92.74,-0.510698,0.987762,0.732234,-0.034646,-0.316553,-0.943054,0.096142
9275,92.75,-0.509143,0.987339,0.735813,-0.032156,-0.314971,-0.943886,0.094012
9276,92.76,-0.5076,0.986888,0.739409,-0.02903,-0.314493,-0.944326,0.092197
9277,92.77,-0.506159,0.986388,0.742885,-0.023847,-0.315591,-0.944266,0.09053
9278,92.78,-0.504633,0.985842,0.746533,-0.019272,-0.316256,-0.944287,0.089068
9279,92.79,-0.502967,0.985262,0.750454,-0.016825,-0.314906,-0.944944,0.087363
9280,92.8,-0.501355,0.98467,0.754381,-0.013694,-0.314152,-0.945392,0.08576
9281,92.81,-0.499827,0.984007,0.758256,-0.009513,-0.315499,-0.945086,0.084752
9282,92.82,-0.498261,0.98335,0.762291,-0.00563,-0.316106,-0.945006,0.083725
9283,92.83,-0.49661,0.98264,0.766565,-0.003025,-0.315023,-0.945478,0.082599
9284,92.84,-0.494972,0.981898,0.770956,-0.000479,-0.314907,-0.945573,0.08201
9285,92.85,-0.49336,0.981092,0.775376,0.002396,-0.31424,-0.945872,0.081078
9286,92.86,-0.491781,0.980246,0.779894,0.005157,-0.313486,-0.946181,0.08026
9287,92.87,-0.490189,0.979414,0.784556,0.008215,-0.312768,-0.946453,0.079595
9288,92.88,-0.488583,0.978579,0.789348,0.011223,-0.31253,-0.946534,0.079202
9289,92.89,-0.486966,0.977726,0.794286,0.013999,-0.312838,-0.946401,0.079127
9290,92.9,-0.48534,0.976873,0.799332,0.01617,-0.312783,-0.946408,0.078849
9291,92.91,-0.483679,0.976022,0.8045,0.018338,-0.312519,-0.946488,0.078466
